gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,comparison_type,first_rule,first_mode,second_rule,second_mode,scenario,N_catalogues,same_decision,difference_direction,correct_first_only,correct_second_only,correct_difference,wrong_first_only,wrong_second_only,wrong_difference,indeterminate_first_only,indeterminate_second_only,indeterminate_difference
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,994,first_minus_second,6,0,0.006000000000000005,0,0,0.0,0,6,-0.006
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,997,first_minus_second,3,0,0.0030000000000000027,0,0,0.0,0,3,-0.003
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,full34,baseline,full34,uniform_white,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,995,first_minus_second,0,5,-0.0050000000000000044,0,0,0.0,5,0,0.005
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,992,first_minus_second,0,8,-0.008,0,0,0.0,8,0,0.008000000000000007
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,987,first_minus_second,2,9,-0.007,0,2,-0.002,11,2,0.009000000000000008
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,987,first_minus_second,0,13,-0.013,0,0,0.0,13,0,0.013000000000000012
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326119001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,998,first_minus_second,0,2,-0.0020000000000000018,1,0,0.001,1,0,0.001
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,full34,uniform_white,1000,996,first_minus_second,2,2,0.0,1,0,0.001,1,2,-0.001
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,full34,clustered_correlated,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,full34,sparse_floor,1000,994,first_minus_second,6,0,0.006000000000000005,0,0,0.0,0,6,-0.006
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,5,first_minus_second,994,0,0.994,1,0,0.001,0,995,-0.995
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,8,first_minus_second,992,0,0.992,0,0,0.0,0,992,-0.992
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,17,first_minus_second,983,0,0.983,0,0,0.0,0,983,-0.983
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,conditional66,uniform_white,1000,996,first_minus_second,3,0,0.0030000000000000027,1,0,0.001,0,4,-0.004
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,996,first_minus_second,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,998,first_minus_second,0,2,-0.0020000000000000018,1,0,0.001,1,0,0.001
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,full34,uniform_white,1000,994,first_minus_second,4,2,0.0020000000000000018,1,0,0.001,1,4,-0.003
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,full34,clustered_correlated,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,full34,sparse_floor,1000,994,first_minus_second,6,0,0.006000000000000005,0,0,0.0,0,6,-0.006
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,1,first_minus_second,998,0,0.998,1,0,0.001,0,999,-0.999
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,1,first_minus_second,999,0,0.999,0,0,0.0,0,999,-0.999
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,2,first_minus_second,998,0,0.998,0,0,0.0,0,998,-0.998
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,conditional66,uniform_white,1000,996,first_minus_second,3,0,0.0030000000000000027,1,0,0.001,0,4,-0.004
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,996,first_minus_second,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,full34,baseline,full34,uniform_white,1000,998,first_minus_second,0,2,-0.0020000000000000018,0,0,0.0,2,0,0.002
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,997,first_minus_second,0,3,-0.0030000000000000027,0,0,0.0,3,0,0.003
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,996,first_minus_second,0,4,-0.004,0,0,0.0,4,0,0.0040000000000000036
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,993,first_minus_second,0,7,-0.007,0,0,0.0,7,0,0.007000000000000006
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,985,first_minus_second,0,15,-0.015000000000000001,0,0,0.0,15,0,0.015000000000000013
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326120001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,full34,uniform_white,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,full34,sparse_floor,1000,993,first_minus_second,7,0,0.007000000000000006,0,0,0.0,0,7,-0.007
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,4,first_minus_second,996,0,0.996,0,1,-0.001,0,995,-0.995
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,10,first_minus_second,990,0,0.99,0,0,0.0,0,990,-0.99
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,7,first_minus_second,993,0,0.993,0,3,-0.003,0,990,-0.99
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,conditional66,uniform_white,1000,996,first_minus_second,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,full34,uniform_white,1000,996,first_minus_second,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,full34,clustered_correlated,1000,997,first_minus_second,3,0,0.0030000000000000027,0,0,0.0,0,3,-0.003
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,full34,sparse_floor,1000,993,first_minus_second,7,0,0.007000000000000006,0,0,0.0,0,7,-0.007
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,0,first_minus_second,1000,0,1.0,0,1,-0.001,0,999,-0.999
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,0,first_minus_second,1000,0,1.0,0,0,0.0,0,1000,-1.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,0,first_minus_second,1000,0,1.0,0,1,-0.001,0,999,-0.999
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,conditional66,uniform_white,1000,996,first_minus_second,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,full34,baseline,full34,uniform_white,1000,998,first_minus_second,0,2,-0.0020000000000000018,0,0,0.0,2,0,0.002
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,997,first_minus_second,0,3,-0.0030000000000000027,0,0,0.0,3,0,0.003
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,996,first_minus_second,0,4,-0.004,0,0,0.0,4,0,0.0040000000000000036
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,990,first_minus_second,0,10,-0.01,0,0,0.0,10,0,0.010000000000000009
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,991,first_minus_second,0,7,-0.007,0,2,-0.002,9,0,0.009000000000000008
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326121001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,998,first_minus_second,0,2,-0.0020000000000000018,1,0,0.001,1,0,0.001
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,full34,uniform_white,1000,982,first_minus_second,16,2,0.014000000000000012,1,1,0.0,1,15,-0.013999999999999999
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,full34,clustered_correlated,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,full34,sparse_floor,1000,985,first_minus_second,15,0,0.015000000000000013,0,0,0.0,0,15,-0.015
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,6,first_minus_second,993,0,0.993,1,0,0.001,0,994,-0.994
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,5,first_minus_second,995,0,0.995,0,1,-0.001,0,994,-0.994
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,16,first_minus_second,984,0,0.984,0,0,0.0,0,984,-0.984
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,conditional66,uniform_white,1000,988,first_minus_second,11,0,0.01100000000000001,1,0,0.001,0,12,-0.012
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,996,first_minus_second,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,998,first_minus_second,0,2,-0.0020000000000000018,1,0,0.001,1,0,0.001
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,full34,uniform_white,1000,979,first_minus_second,19,2,0.017000000000000015,1,1,0.0,1,18,-0.016999999999999998
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,full34,clustered_correlated,1000,985,first_minus_second,15,0,0.015000000000000013,0,0,0.0,0,15,-0.015
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,full34,sparse_floor,1000,984,first_minus_second,16,0,0.016000000000000014,0,0,0.0,0,16,-0.016
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,1,first_minus_second,998,0,0.998,1,0,0.001,0,999,-0.999
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,0,first_minus_second,1000,0,1.0,0,1,-0.001,0,999,-0.999
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,0,first_minus_second,1000,0,1.0,0,0,0.0,0,1000,-1.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,conditional66,uniform_white,1000,988,first_minus_second,11,0,0.01100000000000001,1,0,0.001,0,12,-0.012
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,996,first_minus_second,4,0,0.0040000000000000036,0,0,0.0,0,4,-0.004
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
QUMOND,1,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326122001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
