gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,rule,mode,scenario,N_catalogues,N_parent,correct,wrong,indeterminate,both_retained,both_rejected,true_retained,raw_fitting_empty_fraction_mean,near_best_true_mean,near_best_other_mean,correct_rate,correct_wilson_lo,correct_wilson_hi,wrong_rate,wrong_wilson_lo,wrong_wilson_hi,indeterminate_rate,indeterminate_wilson_lo,indeterminate_wilson_hi,true_retained_rate,true_retained_wilson_lo,true_retained_wilson_hi,classification_count_pass,retention_count_pass,overall_count_pass,classification_confidence_pass,retention_confidence_pass,overall_confidence_pass,evaluation_family
QUMOND,1,test,2,1.6,0.225,,160,fitted_grid,outside_inner_prior,34,326134001,envelope,covariates_only66,sparse_floor,1000,1000,2,3,995,994,1,996,0.0,13.011,14.025,0.002,0.000548643588120728,0.007262807863492177,0.003,0.0010207838811386186,0.008783014053503173,0.995,0.9883490446266249,0.9978624644726756,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,baseline,covariates_only66,uniform_white,1000,1000,18,1,981,980,1,998,0.0,13.049,14.134,0.018,0.011415740009567788,0.028273255170507345,0.001,0.00017654637062607809,0.0056425585979579355,0.981,0.9705155440876868,0.9878031142492091,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,baseline,covariates_only66,clustered_correlated,1000,1000,17,2,981,980,1,997,0.0,13.041,14.116,0.017,0.010640689856816328,0.027055958840229925,0.002,0.000548643588120728,0.007262807863492177,0.981,0.9705155440876868,0.9878031142492091,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,baseline,covariates_only66,sparse_floor,1000,1000,40,4,956,953,3,993,0.0,13.054,14.027,0.04,0.02951097368545276,0.05400964412125796,0.004,0.0015565881404084308,0.010239556277262253,0.956,0.9414482108495923,0.9670617854115815,0.993,0.9856216845342334,0.9966051315990092,False,True,False,False,False,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,baseline,conditional66,uniform_white,1000,1000,934,0,66,66,0,1000,0.00043,1.783,1.023,0.934,0.9168907240940241,0.9477876495405142,0.0,2.168404344971009e-19,0.0038267584855551234,0.066,0.05221235045948584,0.08310927590597601,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,envelope,covariates_only66,uniform_white,1000,1000,1,1,998,997,1,998,0.0,13.049,14.134,0.001,0.00017654637062607809,0.0056425585979579355,0.001,0.00017654637062607809,0.0056425585979579355,0.998,0.9927371921365079,0.9994513564118793,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,envelope,covariates_only66,clustered_correlated,1000,1000,1,2,997,996,1,997,0.0,13.041,14.116,0.001,0.00017654637062607809,0.0056425585979579355,0.002,0.000548643588120728,0.007262807863492177,0.997,0.9912169859464969,0.9989792161188614,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,envelope,covariates_only66,sparse_floor,1000,1000,1,3,996,993,3,994,0.0,13.054,14.027,0.001,0.00017654637062607809,0.0056425585979579355,0.003,0.0010207838811386186,0.008783014053503173,0.996,0.9897604437227377,0.9984434118595916,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,40,fitted_grid,fitted_prior,35,326135001,envelope,conditional66,uniform_white,1000,1000,933,0,67,67,0,1000,0.00043,1.783,1.023,0.933,0.9157879467581331,0.9468980803933762,0.0,2.168404344971009e-19,0.0038267584855551234,0.067,0.05310191960662385,0.08421205324186688,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,baseline,covariates_only66,uniform_white,1000,1000,23,1,976,974,2,997,0.0,13.069,14.214,0.023,0.015374276932992918,0.03427645066222667,0.001,0.00017654637062607809,0.0056425585979579355,0.976,0.9645370943883885,0.9838198315333629,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,baseline,covariates_only66,clustered_correlated,1000,1000,25,1,974,974,0,999,0.0,13.072,14.2,0.025,0.016990131293434067,0.0366452892678433,0.001,0.00017654637062607809,0.0056425585979579355,0.974,0.9621761711573101,0.9821960617983837,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,baseline,covariates_only66,sparse_floor,1000,1000,49,0,951,950,1,999,0.0,13.073,14.278,0.049,0.037261034647360615,0.06419070150661013,0.0,2.168404344971009e-19,0.0038267584855551234,0.951,0.9358092984933898,0.9627389653526394,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,baseline,conditional66,clustered_correlated,1000,1000,945,3,52,52,0,997,0.000803,1.994,1.015,0.945,0.9290916123226243,0.9575025726252315,0.003,0.0010207838811386186,0.008783014053503173,0.052,0.03987303628377742,0.06755573931927998,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,envelope,covariates_only66,uniform_white,1000,1000,2,1,997,995,2,997,0.0,13.069,14.214,0.002,0.000548643588120728,0.007262807863492177,0.001,0.00017654637062607809,0.0056425585979579355,0.997,0.9912169859464969,0.9989792161188614,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,envelope,covariates_only66,clustered_correlated,1000,1000,1,0,999,999,0,1000,0.0,13.072,14.2,0.001,0.00017654637062607809,0.0056425585979579355,0.0,2.168404344971009e-19,0.0038267584855551234,0.999,0.9943574414020421,0.9998234536293739,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,envelope,covariates_only66,sparse_floor,1000,1000,4,0,996,995,1,999,0.0,13.073,14.278,0.004,0.0015565881404084308,0.010239556277262253,0.0,2.168404344971009e-19,0.0038267584855551234,0.996,0.9897604437227377,0.9984434118595916,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,80,fitted_grid,fitted_prior,36,326136001,envelope,conditional66,clustered_correlated,1000,1000,945,3,52,52,0,997,0.000803,1.994,1.015,0.945,0.9290916123226243,0.9575025726252315,0.003,0.0010207838811386186,0.008783014053503173,0.052,0.03987303628377742,0.06755573931927998,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,fitted_family
QUMOND,1,test,2,1.6,0.3,,60,fitted_grid,outside_inner_prior,37,326137001,baseline,covariates_only66,uniform_white,1000,1000,11,4,985,985,0,996,0.0,13.076,14.052,0.011,0.006153174098086638,0.019589395700786275,0.004,0.0015565881404084308,0.010239556277262253,0.985,0.9753990230730932,0.9908890211959184,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,60,fitted_grid,outside_inner_prior,37,326137001,baseline,covariates_only66,clustered_correlated,1000,1000,17,5,978,978,0,995,0.0,13.076,14.11,0.017,0.010640689856816328,0.027055958840229925,0.005,0.0021375355273244596,0.011650955373375113,0.978,0.9669143266526004,0.985427292235209,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,60,fitted_grid,outside_inner_prior,37,326137001,baseline,covariates_only66,sparse_floor,1000,1000,24,2,974,972,2,996,0.0,13.083,14.008,0.024,0.016180168466636995,0.03546290561161149,0.002,0.000548643588120728,0.007262807863492177,0.974,0.9621761711573101,0.9821960617983837,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,60,fitted_grid,outside_inner_prior,37,326137001,envelope,covariates_only66,uniform_white,1000,1000,1,4,995,995,0,996,0.0,13.076,14.052,0.001,0.00017654637062607809,0.0056425585979579355,0.004,0.0015565881404084308,0.010239556277262253,0.995,0.9883490446266249,0.9978624644726756,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,60,fitted_grid,outside_inner_prior,37,326137001,envelope,covariates_only66,clustered_correlated,1000,1000,1,3,996,996,0,997,0.0,13.076,14.11,0.001,0.00017654637062607809,0.0056425585979579355,0.003,0.0010207838811386186,0.008783014053503173,0.996,0.9897604437227377,0.9984434118595916,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,60,fitted_grid,outside_inner_prior,37,326137001,envelope,covariates_only66,sparse_floor,1000,1000,2,2,996,995,1,997,0.0,13.083,14.008,0.002,0.000548643588120728,0.007262807863492177,0.002,0.000548643588120728,0.007262807863492177,0.996,0.9897604437227377,0.9984434118595916,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,160,fitted_grid,outside_inner_prior,38,326138001,baseline,covariates_only66,uniform_white,1000,1000,14,6,980,980,0,994,0.0,13.086,13.972,0.014,0.00835757513042392,0.02336203411753566,0.006,0.0027526691418763745,0.01302816824185209,0.98,0.9693099947702822,0.987016317083585,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,160,fitted_grid,outside_inner_prior,38,326138001,baseline,covariates_only66,clustered_correlated,1000,1000,15,6,979,978,1,993,0.0,13.078,13.974,0.015,0.009110978804081668,0.024600976926906798,0.006,0.0027526691418763745,0.01302816824185209,0.979,0.9681097049387625,0.9862242604320758,0.993,0.9856216845342334,0.9966051315990092,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,160,fitted_grid,outside_inner_prior,38,326138001,baseline,covariates_only66,sparse_floor,1000,1000,25,6,969,969,0,994,0.0,13.085,13.953,0.025,0.016990131293434067,0.0366452892678433,0.006,0.0027526691418763745,0.01302816824185209,0.969,0.9563345039877078,0.9780759965528414,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,160,fitted_grid,outside_inner_prior,38,326138001,envelope,covariates_only66,uniform_white,1000,1000,2,5,993,993,0,995,0.0,13.086,13.972,0.002,0.000548643588120728,0.007262807863492177,0.005,0.0021375355273244596,0.011650955373375113,0.993,0.9856216845342334,0.9966051315990092,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,160,fitted_grid,outside_inner_prior,38,326138001,envelope,covariates_only66,clustered_correlated,1000,1000,2,4,994,993,1,995,0.0,13.078,13.974,0.002,0.000548643588120728,0.007262807863492177,0.004,0.0015565881404084308,0.010239556277262253,0.994,0.9869718317581478,0.9972473308581237,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.6,0.3,,160,fitted_grid,outside_inner_prior,38,326138001,envelope,covariates_only66,sparse_floor,1000,1000,0,4,996,996,0,996,0.0,13.085,13.953,0.0,2.168404344971009e-19,0.0038267584855551234,0.004,0.0015565881404084308,0.010239556277262253,0.996,0.9897604437227377,0.9984434118595916,0.996,0.9897604437227377,0.9984434118595916,False,True,False,False,False,False,outside_inner_prior
QUMOND,1,test,2,1.15,0.0,,,outside_beta_grid,pure,39,326139001,baseline,covariates_only66,uniform_white,1000,1000,6,5,989,989,0,995,0.0,14.612,13.045,0.006,0.0027526691418763745,0.01302816824185209,0.005,0.0021375355273244596,0.011650955373375113,0.989,0.9804106042992137,0.9938468259019134,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.0,,,outside_beta_grid,pure,39,326139001,baseline,covariates_only66,clustered_correlated,1000,1000,4,8,988,987,1,991,0.0,14.651,13.044,0.004,0.0015565881404084308,0.010239556277262253,0.008,0.004059195818806103,0.015706334530980144,0.988,0.9791427315245017,0.9931223521935965,0.991,0.982984183834662,0.9952579393325229,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.0,,,outside_beta_grid,pure,39,326139001,baseline,covariates_only66,sparse_floor,1000,1000,10,7,983,983,0,993,0.0,14.656,13.048,0.01,0.005440754445529249,0.018309468870314774,0.007,0.0033948684009907646,0.014378315465766588,0.983,0.9729440411597701,0.9893593101431837,0.993,0.9856216845342334,0.9966051315990092,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.0,,,outside_beta_grid,pure,39,326139001,envelope,covariates_only66,uniform_white,1000,1000,1,5,994,994,0,995,0.0,14.612,13.045,0.001,0.00017654637062607809,0.0056425585979579355,0.005,0.0021375355273244596,0.011650955373375113,0.994,0.9869718317581478,0.9972473308581237,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.0,,,outside_beta_grid,pure,39,326139001,envelope,covariates_only66,clustered_correlated,1000,1000,1,5,994,994,0,995,0.0,14.651,13.044,0.001,0.00017654637062607809,0.0056425585979579355,0.005,0.0021375355273244596,0.011650955373375113,0.994,0.9869718317581478,0.9972473308581237,0.995,0.9883490446266249,0.9978624644726756,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.0,,,outside_beta_grid,pure,39,326139001,envelope,covariates_only66,sparse_floor,1000,1000,2,2,996,996,0,998,0.0,14.656,13.048,0.002,0.000548643588120728,0.007262807863492177,0.002,0.000548643588120728,0.007262807863492177,0.996,0.9897604437227377,0.9984434118595916,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,60,outside_beta_grid,outside_inner_prior,40,326140001,baseline,covariates_only66,uniform_white,1000,1000,11,11,978,977,1,988,0.0,14.606,13.009,0.011,0.006153174098086638,0.019589395700786275,0.011,0.006153174098086638,0.019589395700786275,0.978,0.9669143266526004,0.985427292235209,0.988,0.9791427315245017,0.9931223521935965,False,False,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,60,outside_beta_grid,outside_inner_prior,40,326140001,baseline,covariates_only66,clustered_correlated,1000,1000,11,8,981,981,0,992,0.0,14.624,13.006,0.011,0.006153174098086638,0.019589395700786275,0.008,0.004059195818806103,0.015706334530980144,0.981,0.9705155440876868,0.9878031142492091,0.992,0.9842936654690199,0.995940804181194,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,60,outside_beta_grid,outside_inner_prior,40,326140001,baseline,covariates_only66,sparse_floor,1000,1000,12,10,978,978,0,990,0.0,14.676,13.017,0.012,0.006877647806403522,0.02085726847549828,0.01,0.005440754445529249,0.018309468870314774,0.978,0.9669143266526004,0.985427292235209,0.99,0.9816905311296853,0.9945592455544707,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,60,outside_beta_grid,outside_inner_prior,40,326140001,envelope,covariates_only66,uniform_white,1000,1000,4,9,987,986,1,990,0.0,14.606,13.009,0.004,0.0015565881404084308,0.010239556277262253,0.009,0.004742060667477063,0.01701581616533807,0.987,0.9778855576244203,0.9923871796106489,0.99,0.9816905311296853,0.9945592455544707,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,60,outside_beta_grid,outside_inner_prior,40,326140001,envelope,covariates_only66,clustered_correlated,1000,1000,4,6,990,990,0,994,0.0,14.624,13.006,0.004,0.0015565881404084308,0.010239556277262253,0.006,0.0027526691418763745,0.01302816824185209,0.99,0.9816905311296853,0.9945592455544707,0.994,0.9869718317581478,0.9972473308581237,False,True,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,60,outside_beta_grid,outside_inner_prior,40,326140001,envelope,covariates_only66,sparse_floor,1000,1000,3,2,995,995,0,998,0.0,14.676,13.017,0.003,0.0010207838811386186,0.008783014053503173,0.002,0.000548643588120728,0.007262807863492177,0.995,0.9883490446266249,0.9978624644726756,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,160,outside_beta_grid,outside_inner_prior,41,326141001,baseline,no_diagnostics66,uniform_white,1000,1000,985,0,15,0,15,985,8.7e-05,1.862,1.371,0.985,0.9753990230730932,0.9908890211959184,0.0,2.168404344971009e-19,0.0038267584855551234,0.015,0.009110978804081668,0.024600976926906798,0.985,0.9753990230730932,0.9908890211959184,True,False,False,True,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,160,outside_beta_grid,outside_inner_prior,41,326141001,baseline,no_diagnostics66,sparse_floor,1000,1000,985,0,15,0,15,985,0.000102,1.873,1.436,0.985,0.9753990230730932,0.9908890211959184,0.0,2.168404344971009e-19,0.0038267584855551234,0.015,0.009110978804081668,0.024600976926906798,0.985,0.9753990230730932,0.9908890211959184,True,False,False,True,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,160,outside_beta_grid,outside_inner_prior,41,326141001,baseline,covariates_only66,uniform_white,1000,1000,7,10,983,982,1,989,0.0,14.546,12.994,0.007,0.0033948684009907646,0.014378315465766588,0.01,0.005440754445529249,0.018309468870314774,0.983,0.9729440411597701,0.9893593101431837,0.989,0.9804106042992137,0.9938468259019134,False,False,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,160,outside_beta_grid,outside_inner_prior,41,326141001,baseline,covariates_only66,clustered_correlated,1000,1000,10,13,977,977,0,987,0.0,14.596,12.994,0.01,0.005440754445529249,0.018309468870314774,0.013,0.0076128203893510256,0.022114442375579666,0.977,0.9657235493377733,0.9846257230670071,0.987,0.9778855576244203,0.9923871796106489,False,False,False,False,False,False,outside_beta_grid
QUMOND,1,test,2,1.15,0.3,,160,outside_beta_grid,outside_inner_prior,41,326141001,baseline,covariates_only66,sparse_floor,1000,1000,10,12,978,977,1,987,0.0,14.54,12.995,0.01,0.005440754445529249,0.018309468870314774,0.012,0.006877647806403522,0.02085726847549828,0.978,0.9669143266526004,0.985427292235209,0.987,0.9778855576244203,0.9923871796106489,False,False,False,False,False,False,outside_beta_grid
